"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"M3D1SW7tTia","ak Ini Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Ini Local Government Area"
"chV97vQcggT","ak Itu Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Itu Local Government Area"
"iXSM6GwyHCY","ak Mbo Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Mbo Local Government Area"
"LbA7JUgAJ2f","ak Mkpat Enin Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Mkpat Enin Local Government Area"
"razBnhTAvlJ","ak Nsit Atai Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Nsit Atai Local Government Area"
"h5oRiRm565v","ak Nsit Ibom Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Nsit Ibom Local Government Area"
"m05T1Vgqgav","ak Nsit Ubium Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Nsit Ubium Local Government Area"
"SzCMTWR5n0f","ak Obot Akara Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Obot Akara Local Government Area"
"jVbeHAv16lH","ak Okobo Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Okobo Local Government Area"
"SfVPbLG5FJm","ak Onna Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Onna Local Government Area"
"QsPs42Eh0KL","ak Oron Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Oron Local Government Area"
"jgHgTm8cgD6","ak Oruk Anam Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Oruk Anam Local Government Area"
"oPBJJ5icMUq","ak Udung Uko Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Udung Uko Local Government Area"
"DO04b12uwvI","ak Ukanafun Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Ukanafun Local Government Area"
"kWdeL5ZH2WW","ak Uruan Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Uruan Local Government Area"
"LS6DYNHhJR9","ak Uyo Local Government Area",3,NA,NA,"ak Akwa-Ibom State","ak Uyo Local Government Area"
"S1PsGJvdud6","an Aguata Local Government Area",3,NA,NA,"an Anambra state","an Aguata Local Government Area"
"ePx1ECcPAwd","an Anambra East Local Government Area",3,NA,NA,"an Anambra state","an Anambra East Local Government Area"
"MrJa5BgCqh3","an Anambra West Local Government Area",3,NA,NA,"an Anambra state","an Anambra West Local Government Area"
"Nko8QFDmYmq","an Anambra state",2,NA,NA,"an Anambra state",NA
"TXx3n80tf9o","an Anaocha Local Government Area",3,NA,NA,"an Anambra state","an Anaocha Local Government Area"
"X05kjVjpK5Y","an Awka North Local Government Area",3,NA,NA,"an Anambra state","an Awka North Local Government Area"
"Q2npDNVPZIN","an Awka South Local Government Area",3,NA,NA,"an Anambra state","an Awka South Local Government Area"
"bFPhh99vupF","an Ayamelum Local Government Area",3,NA,NA,"an Anambra state","an Ayamelum Local Government Area"
"qrvs4qJ8ecG","an Dunukofia Local Government Area",3,NA,NA,"an Anambra state","an Dunukofia Local Government Area"
"JWNGE36YAWM","an Ekwusigo Local Government Area",3,NA,NA,"an Anambra state","an Ekwusigo Local Government Area"
