"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"QA2FRWLQqWE","hk Kisanga Zone de Santé",3,"711102","République Démocratique du Congo","hk Haut Katanga Province","hk Kisanga Zone de Santé"
"sAsXOxkBdrE","hk Kowe Zone de Santé",3,"711202","République Démocratique du Congo","hk Haut Katanga Province","hk Kowe Zone de Santé"
"fQLRnttyYlx","hk Likasi Zone de Santé",3,"712301","République Démocratique du Congo","hk Haut Katanga Province","hk Likasi Zone de Santé"
"H8vCqAKUlyX","hk Lubumbashi Zone de Santé",3,"711201","République Démocratique du Congo","hk Haut Katanga Province","hk Lubumbashi Zone de Santé"
"nNFVLFmkaAz","hk Lukafu Zone de Santé",3,"710203","République Démocratique du Congo","hk Haut Katanga Province","hk Lukafu Zone de Santé"
"rYWmyhhl1LP","hk Mitwaba Zone de Santé",3,"717202","République Démocratique du Congo","hk Haut Katanga Province","hk Mitwaba Zone de Santé"
"qzQdkny6PZ4","hk Mufunga Sampwe Zone de Santé",3,"717203","République Démocratique du Congo","hk Haut Katanga Province","hk Mufunga Sampwe Zone de Santé"
"QteKQ66ixqO","hk Mumbunda Zone de Santé",3,"711203","République Démocratique du Congo","hk Haut Katanga Province","hk Mumbunda Zone de Santé"
"EofZhh5yYMG","hk Panda Zone de Santé",3,"712101","République Démocratique du Congo","hk Haut Katanga Province","hk Panda Zone de Santé"
"fdlN13eHB5u","hk Pweto Zone de Santé",3,"717501","République Démocratique du Congo","hk Haut Katanga Province","hk Pweto Zone de Santé"
"YFSLTwHFlOk","hk Ruashi Zone de Santé",3,"711401","République Démocratique du Congo","hk Haut Katanga Province","hk Ruashi Zone de Santé"
"CSwaGvyMS6Z","hk Sakania Zone de Santé",3,"717201","République Démocratique du Congo","hk Haut Katanga Province","hk Sakania Zone de Santé"
"BdGu22qs6aS","hk Tshamilemba Zone de Santé",3,"711302","République Démocratique du Congo","hk Haut Katanga Province","hk Tshamilemba Zone de Santé"
"uIuYpiQm6m8","hk Vangu Zone de Santé",3,"711204","République Démocratique du Congo","hk Haut Katanga Province","hk Vangu Zone de Santé"
"OyzUIt0IaeY","hl Baka Zone de Santé",3,"725102","République Démocratique du Congo","hl Haut Lomami Province","hl Baka Zone de Santé"
"glucPFMOELN","hl Bukama Zone de Santé",3,"725501","République Démocratique du Congo","hl Haut Lomami Province","hl Bukama Zone de Santé"
"FWbGIJwFtFw","hl Butumba Zone de Santé",3,"725502","République Démocratique du Congo","hl Haut Lomami Province","hl Butumba Zone de Santé"
"fEKDiQIuqeE","hl Haut Lomami Province",2,"72","République Démocratique du Congo","hl Haut Lomami Province",NA
"BU8zas1K8mi","hl Kabondo Dianda Zone de Santé",3,"725503","République Démocratique du Congo","hl Haut Lomami Province","hl Kabondo Dianda Zone de Santé"
"kWcBPRsa7lA","hl Kabongo Zone de Santé",3,"725301","République Démocratique du Congo","hl Haut Lomami Province","hl Kabongo Zone de Santé"
"T0YXktZkPCF","hl Kamina Zone de Santé",3,"725101","République Démocratique du Congo","hl Haut Lomami Province","hl Kamina Zone de Santé"
"guov7iiEM6c","hl Kaniama Zone de Santé",3,"725201","République Démocratique du Congo","hl Haut Lomami Province","hl Kaniama Zone de Santé"
"RonTeRt1of5","hl Kayamba Zone de Santé",3,"725302","République Démocratique du Congo","hl Haut Lomami Province","hl Kayamba Zone de Santé"
"i1aUdilicx5","hl Kinda Zone de Santé",3,"725103","République Démocratique du Congo","hl Haut Lomami Province","hl Kinda Zone de Santé"
"qZdoTKoMddO","hl Kinkondja Zone de Santé",3,"725504","République Démocratique du Congo","hl Haut Lomami Province","hl Kinkondja Zone de Santé"
"mSpktJNvGmQ","hl Kitenge Zone de Santé",3,"725303","République Démocratique du Congo","hl Haut Lomami Province","hl Kitenge Zone de Santé"
"QZr08cvgmWI","hl Lwamba Zone de Santé",3,"725402","République Démocratique du Congo","hl Haut Lomami Province","hl Lwamba Zone de Santé"
"N3b4xbGIP6r","hl Malemba Nkulu Zone de Santé",3,"725401","République Démocratique du Congo","hl Haut Lomami Province","hl Malemba Nkulu Zone de Santé"
"XdR0dqdFNt4","hl Mukanga Zone de Santé",3,"725403","République Démocratique du Congo","hl Haut Lomami Province","hl Mukanga Zone de Santé"
"hdDyVXgN46J","hl Mulongo Zone de Santé",3,"725404","République Démocratique du Congo","hl Haut Lomami Province","hl Mulongo Zone de Santé"
"cgc7FkCPcKb","hl Songa Zone de Santé",3,"725104","République Démocratique du Congo","hl Haut Lomami Province","hl Songa Zone de Santé"
"NC2xavZLq2a","hu Aba Zone de Santé",3,"534403","République Démocratique du Congo","hu Haut Uele Province","hu Aba Zone de Santé"
"qwBasnNFRFW","hu Boma Mangbetu Zone de Santé",3,"534602","République Démocratique du Congo","hu Haut Uele Province","hu Boma Mangbetu Zone de Santé"
"ZEGVJVjXJJW","hu Doruma Zone de Santé",3,"534302","République Démocratique du Congo","hu Haut Uele Province","hu Doruma Zone de Santé"
"GkqfQB4CBwt","hu Dungu Zone de Santé",3,"534301","République Démocratique du Congo","hu Haut Uele Province","hu Dungu Zone de Santé"
"H0UZDpNtJ17","hu Faradje Zone de Santé",3,"534401","République Démocratique du Congo","hu Haut Uele Province","hu Faradje Zone de Santé"
"h1dItcsoHRw","hu Gombari Zone de Santé",3,"534502","République Démocratique du Congo","hu Haut Uele Province","hu Gombari Zone de Santé"
"wy1lwIP18SL","hu Haut Uele Province",2,"53","République Démocratique du Congo","hu Haut Uele Province",NA
"lW6NlTXqGcv","hu Isiro Zone de Santé",3,"534102","République Démocratique du Congo","hu Haut Uele Province","hu Isiro Zone de Santé"
"yNXb6VSdyPw","hu Makoro Zone de Santé",3,"534402","République Démocratique du Congo","hu Haut Uele Province","hu Makoro Zone de Santé"
"PDPn74NtJzs","hu Niangara Zone de Santé",3,"534201","République Démocratique du Congo","hu Haut Uele Province","hu Niangara Zone de Santé"
"ZxQY9szHMx5","hu Pawa Zone de Santé",3,"534603","République Démocratique du Congo","hu Haut Uele Province","hu Pawa Zone de Santé"
"EGoMVOvVUAp","hu Rungu Zone de Santé",3,"534101","République Démocratique du Congo","hu Haut Uele Province","hu Rungu Zone de Santé"
"ET5R8zSN3gm","hu Wamba Zone de Santé",3,"534601","République Démocratique du Congo","hu Haut Uele Province","hu Wamba Zone de Santé"
"mS2mByLHkzL","hu Watsa Zone de Santé",3,"534501","République Démocratique du Congo","hu Haut Uele Province","hu Watsa Zone de Santé"
"QAjDPUD5eCo","it Adi Zone de Santé",3,"545502","République Démocratique du Congo","it Ituri Province","it Adi Zone de Santé"
"CLboGR4F3lj","it Adja Zone de Santé",3,"545503","République Démocratique du Congo","it Ituri Province","it Adja Zone de Santé"
"yKlg7zZ2xlH","it Angumu Zone de Santé",3,"545402","République Démocratique du Congo","it Ituri Province","it Angumu Zone de Santé"
"fM8IqjhdeyL","it Ariwara Zone de Santé",3,"545504","République Démocratique du Congo","it Ituri Province","it Ariwara Zone de Santé"
"v8PqffapuVl","it Aru Zone de Santé",3,"545501","République Démocratique du Congo","it Ituri Province","it Aru Zone de Santé"
