"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"n3R0zOiCBNW","","5","","Mauritanie","Assaba","Barkéol (Moughataa)"
"aUjL83CRmc1","","5","","Mauritanie","Assaba","Barkéol (Moughataa)"
"k2lQ1aJq9lX","","5","","Mauritanie","Assaba","Barkéol (Moughataa)"
"ub9YDnRmYZZ","","5","","Mauritanie","Assaba","Barkéol (Moughataa)"
"fpTrLbMRBAX","","5","","Mauritanie","Assaba","Boumdeid (Moughataa)"
"CQn5gd2deRG","","5","","Mauritanie","Assaba","Boumdeid (Moughataa)"
"x1VIJ2cKatK","","5","","Mauritanie","Assaba","Boumdeid (Moughataa)"
"OaABbLQ2Tt0","","5","","Mauritanie","Assaba","Boumdeid (Moughataa)"
"FasYw6U2yG8","","5","","Mauritanie","Assaba","Boumdeid (Moughataa)"
"rFGYWAxToKI","","5","","Mauritanie","Assaba","Boumdeid (Moughataa)"
"NTQu9hcAfmK","","5","","Mauritanie","Assaba","Boumdeid (Moughataa)"
"eTeyQOb9hRD","","5","","Mauritanie","Assaba","Boumdeid (Moughataa)"
"Kpqo1VDt7tq","","5","","Mauritanie","Assaba","Guerou (Moughataa)"
"GvFW8wZSFhz","","5","","Mauritanie","Assaba","Guerou (Moughataa)"
"o5MYjpy5bp7","","5","","Mauritanie","Assaba","Guerou (Moughataa)"
"IVZnboNNSd5","","5","","Mauritanie","Assaba","Guerou (Moughataa)"
"kfCyfaIXYqR","","5","","Mauritanie","Assaba","Guerou (Moughataa)"
"Vy8AgvwJJLQ","","5","","Mauritanie","Assaba","Guerou (Moughataa)"
"pw2cO6JlC9Y","","5","","Mauritanie","Assaba","Guerou (Moughataa)"
"wklCtekl37D","","5","","Mauritanie","Assaba","Guerou (Moughataa)"
"OCTgXyxCWHF","","5","","Mauritanie","Assaba","Guerou (Moughataa)"
"FZx4OT37xRu","","5","","Mauritanie","Assaba","Guerou (Moughataa)"
"igrjPUG1dlt","","5","","Mauritanie","Assaba","Guerou (Moughataa)"
"ZwYxF9YpBK3","","5","","Mauritanie","Assaba","Guerou (Moughataa)"
"AhGmfDf57Jw","","5","","Mauritanie","Assaba","Guerou (Moughataa)"
"ppySay7ftMW","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"OqTW8bj6uRW","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"zLD1Us8gm0U","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"c7ePln2h4V3","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"HDMZ09osdET","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"KWm6ho3uK8T","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"eJe4iRzEPcE","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"MgC2NlNXGFv","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
