facility_id,admin_area_1,admin_area_2,admin_area_3,admin_area_4
RDOlpH0SltW,MOÇAMBIQUE,SOFALA,MARÍNGUE,FACILITY AT LEVEL 4: MARÍNGUE
rDQtvVuXMhM,MOÇAMBIQUE,ZAMBEZIA,LUGELA,FACILITY AT LEVEL 4: LUGELA
RdWF0C8zhEG,MOÇAMBIQUE,GAZA,CHIBUTO,FACILITY AT LEVEL 4: CHIBUTO
ReHPLA8f629,MOÇAMBIQUE,INHAMBANE,ZAVALA,FACILITY AT LEVEL 4: ZAVALA
reW3VekW8z3,MOÇAMBIQUE,GAZA,CHONGOENE,FACILITY AT LEVEL 4: CHONGOENE
RExvTlwFE0z,MOÇAMBIQUE,ZAMBEZIA,MILANGE,FACILITY AT LEVEL 4: MILANGE
RFKinyt5Hu0,MOÇAMBIQUE,GAZA,MANDLAKAZI,FACILITY AT LEVEL 4: MANDLAKAZI
rfptfXiUGay,MOÇAMBIQUE,CABO DELGADO,BALAMA,FACILITY AT LEVEL 4: BALAMA
rfRJkVRkx9J,MOÇAMBIQUE,GAZA,DISTRITO DE XAI-XAI (EXTINTO),FACILITY AT LEVEL 4: DISTRITO DE XAI-XAI (EXTINTO)
RglpxS3MnkH,MOÇAMBIQUE,GAZA,MANDLAKAZI,FACILITY AT LEVEL 4: MANDLAKAZI
rHNtiW7Xd3s,MOÇAMBIQUE,MANICA,BÁRUE,FACILITY AT LEVEL 4: BÁRUE
Ri7Zqp64Zx4,MOÇAMBIQUE,MANICA,CIDADE DE CHIMOIO,FACILITY AT LEVEL 4: CIDADE DE CHIMOIO
Rike9L0KHkt,MOÇAMBIQUE,NAMPULA,MURRUPULA,FACILITY AT LEVEL 4: MURRUPULA
Rj6PIZmqJXj,MOÇAMBIQUE,NAMPULA,MECUBURI,FACILITY AT LEVEL 4: MECUBURI
rJEdkX7LBq5,MOÇAMBIQUE,GAZA,CHONGOENE,FACILITY AT LEVEL 4: CHONGOENE
rJt7ByBeZKD,MOÇAMBIQUE,TETE,CAHORA BASSA,FACILITY AT LEVEL 4: CAHORA BASSA
RlcapgUNuyW,MOÇAMBIQUE,ZAMBEZIA,ILE,FACILITY AT LEVEL 4: ILE
RlNcqWf2rSe,MOÇAMBIQUE,MAPUTO PROVINCIA,MARRACUENE,FACILITY AT LEVEL 4: MARRACUENE
rLOJTNpISJn,MOÇAMBIQUE,GAZA,MABALANE,FACILITY AT LEVEL 4: MABALANE
rLSiHMAWTQJ,MOÇAMBIQUE,MAPUTO PROVINCIA,MATUTUÌNE,FACILITY AT LEVEL 4: MATUTUÌNE
RlxyIQJrgb2,MOÇAMBIQUE,GAZA,MABALANE,FACILITY AT LEVEL 4: MABALANE
rlZyQVGgEel,MOÇAMBIQUE,TETE,MOATIZE,FACILITY AT LEVEL 4: MOATIZE
Rm8oP2sum74,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
RmAKtJF1YfA,MOÇAMBIQUE,NAMPULA,NACALA-A-VELHA,FACILITY AT LEVEL 4: NACALA-A-VELHA
RMP4HMEBb3O,MOÇAMBIQUE,TETE,CAHORA BASSA,FACILITY AT LEVEL 4: CAHORA BASSA
RO2IZwONQ3F,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
ROnaYHUPWuN,MOÇAMBIQUE,TETE,TSANGANO,FACILITY AT LEVEL 4: TSANGANO
RpFdWq29aWF,MOÇAMBIQUE,GAZA,LIMPOPO,FACILITY AT LEVEL 4: LIMPOPO
Rpg7Q7vBnQp,MOÇAMBIQUE,CABO DELGADO,NAMUNO,FACILITY AT LEVEL 4: NAMUNO
RpSDQufWzb0,MOÇAMBIQUE,MAPUTO PROVINCIA,NAMAACHA,FACILITY AT LEVEL 4: NAMAACHA
rPXTcXWEz5R,MOÇAMBIQUE,MANICA,SUSSUNDENGA,FACILITY AT LEVEL 4: SUSSUNDENGA
rPY6NAupIsw,MOÇAMBIQUE,MAPUTO CIDADE,KANYAKA,FACILITY AT LEVEL 4: KANYAKA
