"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"cQTw6ykaVov","Pout",3,NA,NA,"DRS Thies","Pout"
"xiYTwhMDeVV","Ranerou",3,NA,NA,"DRS Matam","Ranerou"
"bu7CQzybIVb","Richard Toll",3,NA,NA,"DRS Saint-Louis","Richard Toll"
"B3Eaf81FTdH","Rufisque",3,NA,NA,"DRS Dakar","Rufisque"
"D3IASxq4BYf","Saint-Louis",3,NA,NA,"DRS Saint-Louis","Saint-Louis"
"g0KDiWPbPF3","Sakal",3,NA,NA,"DRS Louga","Sakal"
"V8yeG8CEnFN","Salemata",3,NA,NA,"DRS Kedougou","Salemata"
"nt0fWO5b0RA","Sangalkam",3,NA,NA,"DRS Dakar","Sangalkam"
"bPO9Ka2gRea","Saraya",3,NA,NA,"DRS Kedougou","Saraya"
"OArNevP8BYH","Sedhiou",3,NA,NA,"DRS Sedhiou","Sedhiou"
"ppuDVddGJl5","Sokone",3,NA,NA,"DRS Fatick","Sokone"
"R2WicTN18NI","Tambacounda",3,NA,NA,"DRS Tambacounda","Tambacounda"
"m9HYxz6Td37","Thiadiaye",3,NA,NA,"DRS Thies","Thiadiaye"
"Xp4i8QF2MOB","Thies",3,NA,NA,"DRS Thies","Thies"
"PIrKwK5eMJx","Thilogne",3,NA,NA,"DRS Matam","Thilogne"
"xPDf2MLXcQq","Thionck-Essyl",3,NA,NA,"DRS Ziguinchor","Thionck-Essyl"
"VhtS0V11Foq","Tivaouane",3,NA,NA,"DRS Thies","Tivaouane"
"EFI3rvhLxrz","Touba",3,NA,NA,"DRS Diourbel","Touba"
"qVQRiFrHZ80","Velingara",3,NA,NA,"DRS Kolda","Velingara"
"tvC0mnQFRL0","Yeumbeul",3,NA,NA,"DRS Dakar","Yeumbeul"
"pbz1H78xZkD","Ziguinchor",3,NA,NA,"DRS Ziguinchor","Ziguinchor"
